,,,,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx
column,row,X,Y,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10,Layer 11,Layer 12,Layer 13,Layer 14,Layer 15,Layer 16,Layer 17,Layer 18,Layer 19,Layer 20,Layer 21,Layer 22,Layer 23,Layer 24,Layer 25,Layer 26,Layer 27,Layer 28,Layer 29,Layer 30,Layer 31,Layer 32,Layer 33,Layer 34,Layer 35,Layer 36,Layer 37,Layer 38,Layer 39,Layer 40,Layer 41,Layer 42,Layer 43,Layer 44
85,96,90.755,22.81,10.5464,11.0394,11.0584,11.0814,11.2381,10.9392,11.3876,10.197,11.7623,12.5405,12.8252,12.8237,13.3234,14.9092,14.0506,13.8087,14.017,33.5563,32.7479,27.9636,31.3526,33.035,31.7778,31.0109,28.8858,10.0963,10.0963,10.0963,10.0963,28.8678,28.6895,28.5604,28.8313,29.925,35.9248,40.6728,44.7171,49.4326,47.7456,48.7679,51.0392,52.4039,51.692,51.8112
86,96,97.77,22.81,10.5444,11.0312,11.0457,11.0628,10.3723,10.9022,11.5908,11.3507,11.1914,11.8112,13.4426,12.7085,13.2496,14.7881,14.083,14.5634,14.0532,33.4745,31.9414,27.7839,28.615,33.035,31.973,30.8456,28.8094,10.0963,10.0963,10.0963,10.0963,28.999,28.8851,28.8147,29.1249,30.1227,35.9694,40.5858,44.4809,49.4281,47.8249,48.7611,51.2759,52.5247,51.534,51.6278
1,97,2.655,22.61,11.1914,10.7838,10.7598,10.7908,9.9189,9.5289,10.4625,8.7972,9.8024,8.8282,8.7958,9.9308,10.5756,10.6293,11.8851,10.4235,11.5665,26.7753,28.3409,26.8562,27.0436,23.8421,26.782,24.532,24.787,10.0963,10.0963,10.0963,10.0963,28.4625,28.0171,27.2398,27.573,28.8598,35.1199,38.0718,43.8403,46.344,46.9314,49.1149,45.9001,50.9042,51.648,52.0276
2,97,7.6,22.61,11.1919,10.7903,10.7667,10.7838,9.9287,9.4596,10.0638,9.0307,9.7444,8.9888,8.7077,9.8981,10.4789,10.7727,11.78,10.9032,11.6272,26.8036,29.7409,26.6326,26.9652,23.1944,25.5167,24.1154,24.7095,10.0963,10.0963,10.0963,10.0963,28.3037,27.7366,26.8308,26.9683,28.3298,35.0819,38.1087,44.6976,46.0367,46.6535,49.2735,45.5044,50.6505,51.8769,52.269
3,97,11.865,22.61,11.1927,10.7983,10.7781,10.7012,9.9775,9.4958,9.9388,8.9473,9.5864,8.9913,8.3446,10.3446,10.3754,10.6643,11.1126,10.912,11.6205,26.8815,29.3328,26.5567,26.6694,22.6195,25.2501,23.6801,24.152,10.0963,10.0963,10.0963,10.0963,28.1594,27.471,26.4292,26.3472,27.7341,35.1005,38.0429,45.7408,45.6524,46.3568,49.5363,45.0354,50.4166,52.1307,52.5078
4,97,15.545,22.61,11.1934,11.1592,10.793,10.7163,9.9925,9.4585,9.6202,8.9426,9.2962,9.0889,8.3505,10.2576,10.1357,10.5505,11.3353,10.9387,11.617,27.0155,28.7544,26.816,26.3648,22.7187,25.059,23.7079,24.2574,10.0963,10.0963,10.0963,10.0963,28.032,27.2285,26.0522,25.7415,27.0884,35.1879,37.8646,46.952,45.186,46.0536,49.9107,44.5096,50.2116,52.3894,52.7332
5,97,18.72,22.61,11.1942,11.1659,10.8102,10.7412,10.645,9.6835,9.2439,8.8386,9.1517,9.1049,8.8244,10.138,9.8547,9.9312,11.2361,11.0931,11.6151,27.7775,28.4665,26.6848,26.4736,22.5198,24.9599,23.8404,24.443,10.0963,10.0963,10.0963,10.0963,27.9244,27.0143,25.7125,25.1793,26.4103,35.3487,37.5797,48.3007,44.6358,45.7577,50.3992,43.9535,50.0396,52.6397,52.9351
6,97,21.46,22.61,11.1947,11.1731,11.2456,10.7742,10.632,9.5899,9.0549,8.7861,9.2294,9.2343,9.1055,10.0791,9.7569,9.8076,10.9558,11.2529,12.0045,27.9482,28.0759,26.6363,26.6891,23.0772,24.4401,24.0776,24.7027,10.1021,10.097,10.0963,10.0963,27.8352,26.8308,25.4158,24.6799,25.7208,35.5798,37.2121,49.7478,44.0052,45.4793,50.9934,43.3924,49.9027,52.8718,53.1109
7,97,23.825,22.61,11.1955,11.1803,11.2594,11.1215,10.6423,9.4906,8.6267,8.5732,8.6813,9.086,9.5694,9.8672,9.7981,9.8452,10.74,11.1579,11.9573,28.1808,27.5768,26.675,27.0137,25.5578,25.2437,24.4098,25.0244,10.4072,10.2307,10.0963,10.0963,27.7628,26.6756,25.1625,24.2529,25.0405,35.8718,36.7903,51.2512,43.3046,45.2245,51.679,42.8503,49.7959,53.0755,53.2591
8,97,25.865,22.61,11.196,11.1867,11.2734,11.1549,10.6756,9.2258,8.5234,8.6295,8.6617,9.1553,9.457,9.8602,9.3516,9.7459,10.6641,11.2242,11.9035,28.4704,27.3769,26.7944,27.3334,25.7113,25.4445,24.823,25.3947,11.1179,10.6131,10.1005,10.0963,27.7054,26.5475,24.9513,23.902,24.389,36.2096,36.3499,52.766,42.5465,44.9991,52.4365,42.3461,49.7157,53.2517,53.3819
9,97,27.625,22.61,11.1965,11.1929,11.2869,11.1904,10.7301,9.0283,8.4119,8.5726,8.591,9.2558,9.5974,9.8772,9.3009,9.6998,10.5992,11.5461,11.8436,28.8067,27.2492,27.7993,27.8422,25.9092,25.7196,25.3078,25.7985,12.0782,11.2092,10.1591,10.0963,27.6601,26.4432,24.7779,23.6229,23.7807,36.575,35.919,54.2543,41.7469,44.8037,53.2419,41.8942,49.6562,53.3991,53.4815
10,97,29.145,22.61,11.1968,11.1981,11.2994,11.2255,10.8057,8.9624,8.3104,8.562,8.6064,9.3365,9.7662,9.8363,9.3004,9.7727,10.4772,11.5642,11.7789,29.1792,27.1103,27.8736,28.4004,26.0702,26.057,25.8436,25.6912,13.18,11.9062,10.2528,10.0963,27.6251,26.3593,24.6362,23.408,23.227,36.9482,35.5192,55.6831,40.9226,44.6379,54.0722,41.5005,49.6139,53.5197,53.5616
11,97,30.46,22.61,11.1973,11.2027,11.3103,11.2586,10.8901,8.9083,8.1721,8.4284,8.6486,9.4618,10.0481,9.8904,9.3973,9.7296,10.5279,11.39,11.7105,30.2499,27.0056,28.1601,29.0438,26.1947,26.4432,26.3909,26.1893,14.3464,12.6318,10.3558,10.0963,27.5978,26.2926,24.5213,23.2474,22.7328,37.3133,35.1636,57.0287,40.0889,44.5004,54.9052,41.1674,49.5842,53.6184,53.6258
12,97,31.6,22.61,11.1976,11.2069,11.3199,11.2884,10.9818,8.8678,7.836,8.4278,8.6118,9.5515,10.2243,9.9631,9.3331,9.8027,10.502,11.2306,11.6669,30.5565,26.9311,28.2529,29.7258,26.2908,26.8673,26.9317,26.6799,15.5208,13.3381,10.454,10.0963,27.5768,26.24,24.4289,23.1304,22.2999,37.6542,34.8581,58.2738,39.2603,44.3878,55.7229,40.8916,49.5637,53.6975,53.6764
13,97,32.59,22.61,11.1978,11.2102,11.3283,11.3147,11.0753,8.8421,7.7957,8.4591,8.6484,9.7599,10.4471,10.0502,9.284,9.8368,10.482,11.088,11.5932,30.8805,26.8846,28.3266,30.4273,26.3702,27.317,27.4501,27.1571,16.6619,13.995,10.5408,10.0963,27.5609,26.1983,24.3542,23.0491,21.9262,37.9615,34.6038,59.4037,38.4515,44.2969,56.5085,40.6681,49.55,53.7618,53.716
14,97,33.45,22.61,11.1981,11.2133,11.3356,11.3377,11.1651,8.7445,7.762,8.4183,8.6811,9.9041,10.6241,10.1717,9.2483,9.8373,10.467,10.9624,11.5206,31.2114,26.8617,28.3624,31.1289,26.445,27.782,28.8021,27.6162,17.7506,14.5842,10.6139,10.0963,27.5489,26.1664,24.2948,22.9934,21.6095,38.23,34.3965,60.4121,37.6742,44.2246,57.2511,40.4906,49.5409,53.8126,53.7482
15,97,34.195,22.61,11.1983,11.2159,11.3418,11.3573,11.248,8.7531,7.7336,8.5162,8.6492,10.0061,10.8132,10.2729,9.2249,9.8463,10.4567,10.8534,11.4505,31.538,26.858,28.35,31.8599,26.5035,28.2477,29.1114,28.0507,18.7566,15.0957,10.6737,10.0963,27.54,26.1417,24.2473,22.9575,21.3439,38.4569,34.2321,61.2906,36.9423,44.1686,57.9394,40.3519,49.5363,53.8535,53.7729
16,97,34.84,22.61,11.1983,11.2182,11.3473,11.3735,11.3218,8.7735,7.7103,8.6142,8.7272,10.1028,10.9891,10.3279,9.2126,9.8577,10.4502,10.7593,11.3848,31.851,26.8698,28.2855,32.5015,26.5909,28.7021,29.391,28.4573,19.6609,15.5279,10.7212,10.0963,27.533,26.123,24.2099,22.9353,21.1253,38.6433,34.1039,62.0389,36.263,44.1249,58.5658,40.2452,49.534,53.8857,53.7927
17,97,35.4,22.61,11.1986,11.22,11.3518,11.3874,11.3855,8.8027,7.6914,8.7201,8.7364,10.293,11.1495,10.4962,9.2097,9.8536,10.4466,10.6781,11.3236,32.2169,26.8927,28.173,33.105,26.6891,29.1356,29.6397,28.8339,20.458,15.8863,10.7586,10.0963,27.5279,26.1092,24.181,22.9221,20.9461,38.793,34.0051,62.6663,35.6413,44.0924,59.1322,40.1637,49.5329,53.9118,53.8076
18,97,35.885,22.61,11.1986,11.2216,11.3557,11.3989,11.4394,8.837,7.6765,8.8278,8.7419,10.3599,11.2916,10.5856,9.2254,9.8758,10.3408,10.6075,11.2687,32.4738,26.9224,28.021,33.66,26.795,29.5361,29.8575,29.1786,21.1463,16.1765,10.7871,10.0963,27.5241,26.0984,24.1576,22.9152,20.8015,38.9111,33.9308,63.1806,35.0811,44.0691,59.6353,40.1027,49.5329,53.9317,53.82
19,97,36.305,22.61,11.1989,11.2229,11.3588,11.4086,11.484,8.8733,7.6654,8.9323,8.7441,10.4199,11.4155,10.6692,9.2345,9.9338,10.3766,10.5457,11.1927,32.7027,26.9559,27.8403,34.1613,26.9057,29.8974,30.0465,29.4892,21.7307,16.4072,10.8087,10.0963,27.521,26.09,24.1404,22.9115,20.6863,38.9694,33.8746,63.5922,34.5831,44.0508,60.0778,40.0575,49.534,53.949,53.8299
20,97,36.67,22.61,11.1989,11.2242,11.3617,11.4165,11.5208,8.9091,7.6574,9.0351,8.7447,10.4735,11.5222,10.7464,9.2494,9.9473,10.3816,10.4912,11.1546,32.9036,26.9913,27.6391,34.6245,27.0168,30.6947,30.2102,29.7676,22.22,16.588,10.8251,10.0963,27.5191,26.0846,24.127,22.9099,20.5951,39.0404,33.8332,63.9181,34.1439,44.0386,60.4622,40.0243,49.5352,53.9615,53.8386
21,97,36.99,22.61,11.1989,11.2252,11.3641,11.4236,11.5508,8.9432,7.6548,9.1246,8.7445,10.5209,11.6323,10.8167,9.2684,9.9606,10.3553,10.4425,11.1228,33.0761,27.0267,27.4267,35.0126,27.1246,30.9089,30.3525,30.014,22.6274,16.728,10.8374,10.0963,27.5172,26.0798,24.1165,22.9094,20.5236,39.0943,33.8029,64.1732,33.7609,44.0295,60.793,39.9994,49.5375,53.9727,53.8448
22,97,37.27,22.61,11.1991,11.226,11.3662,11.4294,11.5756,8.9744,7.6502,9.2039,8.7447,10.5624,11.7064,10.8794,9.2897,9.9734,10.3682,10.3988,11.097,33.2211,27.061,27.2116,35.343,27.2254,31.0895,30.4743,30.2304,22.9596,16.8346,10.8464,10.0963,27.5159,26.0768,24.1087,22.9094,20.4689,39.1349,33.7803,64.3685,33.4321,44.0224,61.0736,39.9819,49.5397,53.9813,53.8498
23,97,37.515,22.61,11.1991,11.2267,11.368,11.4341,11.5956,9.0021,7.6486,9.2731,8.7461,10.5985,11.7686,10.9429,9.3127,9.9854,10.3802,10.3601,11.077,33.3406,27.0934,27,35.6298,27.3164,31.2373,30.579,30.4161,23.2244,16.9143,10.8528,10.0963,27.5153,26.0738,24.1031,22.9094,20.427,39.1646,33.764,64.5155,33.1554,44.0183,61.3075,39.969,49.5409,53.9888,53.8535
24,97,37.73,22.61,11.1991,11.2275,11.3696,11.4384,11.6116,9.0258,7.6492,9.332,8.7491,10.6295,11.8207,10.9891,9.341,9.9966,10.3909,10.3403,11.062,33.4367,27.124,26.7993,35.8529,27.3958,31.3562,30.6679,30.5734,23.4312,16.9732,10.8576,10.0963,27.5146,26.072,24.0987,22.9099,20.3959,39.1872,33.7523,64.624,32.9286,44.0163,61.4956,39.9598,49.5432,53.995,53.8572
25,97,37.93,22.61,11.1991,11.228,11.3709,11.442,11.6256,9.0472,7.652,9.3843,8.7545,10.658,11.8668,11.0317,9.3623,10.0077,10.4007,10.3061,11.0508,33.5169,27.1534,26.6032,36.0399,27.4665,31.456,30.7478,30.7117,23.5968,17.0174,10.8613,10.0963,27.514,26.0708,24.0954,22.9099,20.3725,39.2043,33.7446,64.7074,32.7381,44.0143,61.6515,39.9534,49.5454,54,53.8609
26,97,38.13,22.61,11.1991,11.2286,11.3724,11.4457,11.6384,9.0672,7.6574,9.4335,8.7634,10.686,11.9101,11.0735,9.3859,10.0194,10.4106,10.2743,11.0427,33.5864,27.1847,26.4049,36.2029,27.5355,31.5423,30.8236,30.8392,23.7303,17.0519,10.8639,10.0963,27.5134,26.0696,24.0932,22.9099,20.3547,39.2178,33.7383,64.7715,32.5772,44.0133,61.7808,39.9488,49.5477,54.005,53.8634
27,97,38.33,22.61,11.1994,11.2293,11.3738,11.4494,11.6499,9.0854,7.6664,9.4784,8.7772,10.7131,11.9507,11.1143,9.4112,10.0317,10.4201,10.2479,11.0388,33.6429,27.2172,26.2249,36.3357,27.5971,31.6136,30.894,30.9524,23.8261,17.0755,10.8659,10.0963,27.5134,26.069,24.0909,22.9099,20.342,39.2287,33.7345,64.8177,32.4567,44.0133,61.8762,39.946,49.5489,54.0099,53.8659
28,97,38.53,22.61,11.1994,11.2298,11.3751,11.4529,11.6601,9.1015,7.6795,9.5186,8.8063,10.7395,11.9885,11.1538,9.4381,10.0444,10.4297,10.2311,11.0396,33.6863,27.2505,26.1074,36.4354,27.6486,31.669,30.9588,31.0459,23.8794,17.0881,10.8669,10.0963,27.5127,26.0684,24.0898,22.9099,20.3354,39.235,33.7329,64.8431,32.3895,44.0143,61.9318,39.9451,49.5523,54.0149,53.8684
29,97,38.73,22.61,11.1994,11.2304,11.3764,11.4563,11.669,9.1149,7.6972,9.5535,8.8333,10.7647,12.0252,11.1919,9.4666,10.0576,10.4386,10.2281,11.0462,33.7143,27.2856,26.1273,36.5001,27.6901,31.7084,31.0159,31.1189,23.8866,17.0901,10.8669,10.0963,27.5127,26.0684,24.0898,22.9094,20.335,39.2377,33.7345,64.8491,32.3827,44.0163,61.9389,39.946,49.5546,54.0187,53.8708
30,97,38.93,22.61,11.1994,11.2311,11.3777,11.4595,11.6765,9.1254,7.7198,9.5828,8.8669,10.7893,12.0616,11.2286,9.4965,10.0715,10.4475,10.2396,11.0584,33.7282,27.3221,26.2987,36.5278,27.7194,31.7303,31.0666,31.1705,23.847,17.0806,10.8661,10.0963,27.5127,26.0684,24.0904,22.9089,20.3411,39.2368,33.7376,64.8356,32.4387,44.0183,61.899,39.9488,49.5569,54.0224,53.8721
31,97,39.13,22.61,11.1994,11.2317,11.379,11.4626,11.683,9.1336,7.7468,9.6071,8.9064,10.8127,12.0952,11.2638,9.528,10.0861,10.456,10.2618,11.076,33.7267,27.3599,26.5518,36.5202,27.7385,31.7368,31.1103,31.2021,23.7642,17.0602,10.8646,10.0963,27.5127,26.069,24.0915,22.9083,20.3528,39.2323,33.743,64.8028,32.5502,44.0224,61.8164,39.9534,49.5603,54.0261,53.8746
32,97,39.33,22.61,11.1996,11.2322,11.3803,11.4655,11.6878,9.1397,7.7776,9.6264,8.9434,10.8351,12.1253,11.2975,9.5489,10.101,10.4641,10.2902,11.098,33.7135,27.3983,26.832,36.4824,27.7501,31.7273,31.1483,31.2165,23.6414,17.0292,10.8621,10.0963,27.5127,26.0696,24.0932,22.9073,20.3701,39.2233,33.7508,64.7491,32.705,44.0265,61.697,39.9598,49.5626,54.0286,53.8758
33,97,39.53,22.61,11.1996,11.2327,11.3816,11.4684,11.6916,9.1439,7.8113,9.6417,8.9917,10.8568,12.1519,11.3473,9.5817,10.1166,10.4723,10.3218,11.1238,33.6887,27.4387,27.1159,36.4161,27.7552,31.7047,31.1827,31.2186,23.4857,16.9881,10.8588,10.0963,27.5134,26.0702,24.0959,22.9068,20.3931,39.2115,33.7609,64.6776,32.8923,44.0315,61.5494,39.9681,49.566,54.0311,53.877
34,97,39.73,22.61,11.1996,11.2332,11.3829,11.4711,11.694,9.1469,7.8479,9.6537,9.0432,10.8774,12.1754,11.3824,9.6171,10.1327,10.4803,10.3544,11.1531,33.6546,27.4804,27.392,36.329,27.7577,31.6704,31.2129,31.2107,23.3026,16.9369,10.8546,10.0963,27.5134,26.072,24.0993,22.9057,20.4213,39.1962,34.3498,64.5898,33.1012,44.0376,61.3824,39.9782,49.5694,54.0336,53.8783
35,97,39.93,22.61,11.1996,11.234,11.3842,11.4737,11.6954,9.149,7.8865,9.6737,9.0971,10.8972,12.1956,11.4168,9.655,10.149,10.4885,10.3873,11.1852,33.6127,27.5235,27.6582,36.2238,27.759,31.6267,31.2409,31.1963,23.0964,16.8762,10.8496,10.0963,27.514,26.0732,24.1031,22.9047,20.4543,39.1781,34.3664,64.4828,33.3253,44.0447,61.2003,39.9902,49.5728,54.0361,53.8795
36,97,40.13,22.61,11.1996,11.2345,11.3853,11.4763,11.6954,9.1509,7.9271,9.6824,9.1524,10.9163,12.213,11.4502,9.6956,10.1392,10.4967,10.4199,11.2195,33.5655,27.5679,27.8461,36.1055,27.7603,31.575,31.2661,31.177,22.8725,16.8064,10.8439,10.0963,27.5146,26.075,24.1081,22.9041,20.4915,39.1556,34.3862,64.3611,33.5586,44.0518,61.0076,40.004,49.5774,54.0386,53.8808
37,97,40.33,22.61,11.1996,11.235,11.3866,11.4787,11.6943,9.1526,7.9644,9.6902,9.2288,10.9044,12.2277,11.4835,9.7385,10.1556,10.5052,10.4521,11.2604,33.5138,27.6143,28.0759,35.9786,27.7641,31.5176,31.2906,31.1554,22.6336,16.7288,10.8371,10.0963,27.5153,26.0774,24.1131,22.9036,20.5326,39.1304,34.4075,64.2264,33.7982,44.0599,60.8084,40.0197,49.5808,54.0398,53.8808
38,97,40.53,22.61,11.1999,11.2355,11.3876,11.4808,11.6919,9.1545,8.0076,9.6978,9.2878,10.922,12.2398,11.5163,9.7271,10.1726,10.5139,10.4839,11.2975,33.4591,27.6614,28.292,35.8454,27.7705,31.4575,31.3129,31.3974,22.3833,16.6435,10.8299,10.0963,27.5159,26.0798,24.1192,22.9031,20.5771,39.1015,34.4313,64.0772,34.0411,44.0691,60.6043,40.0372,49.5842,54.0411,53.882
39,97,40.73,22.61,11.1999,11.2361,11.389,11.4832,11.6886,9.157,8.0522,9.7054,9.3468,10.8999,12.2494,11.549,9.7693,10.1905,10.5229,10.5151,11.3358,33.4036,27.7105,28.494,35.7095,27.7801,31.3945,31.3627,31.3786,22.1235,16.551,10.8217,10.0963,27.5172,26.0822,24.1254,22.9031,20.625,39.0709,34.4583,63.9151,34.2842,44.0792,60.3982,40.0556,49.5888,54.0423,53.882
40,97,40.93,22.61,11.1999,11.2366,11.39,11.4851,11.6846,9.1604,8.0977,9.7135,9.4058,10.9142,12.257,11.5492,9.8135,10.2088,10.5323,10.5461,11.3748,33.3468,27.7616,28.6829,35.5716,27.7935,31.3317,31.3851,31.3598,21.8562,16.4522,10.8127,10.0963,27.5178,26.0852,24.1326,22.9031,20.6759,39.0359,34.4869,63.7432,34.5282,44.0904,60.1913,40.0769,49.5934,54.0423,53.882
41,97,41.13,22.61,11.1999,11.2371,11.391,11.4872,11.6795,9.1648,8.1443,9.7224,9.4642,10.9281,12.2212,11.5793,9.8599,10.2276,10.542,10.5768,11.4144,33.29,27.8134,28.8592,35.4343,27.8897,31.2697,31.4075,31.3432,21.5831,16.3476,10.803,10.0963,27.5191,26.0882,24.1404,22.9036,20.7293,38.999,34.5178,63.5614,34.7707,44.1015,59.9824,40.099,49.598,54.0435,53.882
42,97,41.33,22.61,11.1999,11.2376,11.3921,11.4888,11.6736,9.1703,8.1917,9.6983,9.5223,10.9661,12.2215,11.6098,9.9079,10.2469,10.5522,10.6073,11.4544,33.2341,27.8672,29.0231,35.2975,27.9167,31.2093,31.4292,31.3274,21.3056,16.238,10.7925,10.0963,27.5203,26.0918,24.1481,22.9047,20.7852,38.9595,34.5513,63.3715,35.0109,44.1137,59.7756,40.123,49.6025,54.0435,53.882
43,97,41.53,22.61,11.2001,11.2381,11.3934,11.4906,11.6669,9.1771,8.2399,9.7047,9.5795,10.9805,12.2201,11.6406,9.9576,10.2668,10.5629,10.6376,11.4943,33.1798,27.9225,29.1759,35.1628,27.9476,31.1511,31.4495,31.3129,21.0249,16.1233,10.7816,10.0963,27.5216,26.096,24.1565,22.9062,20.8432,38.9183,34.5863,63.1733,35.2496,44.1259,59.5695,40.1489,49.6071,54.0435,53.8808
44,97,41.73,22.61,11.2001,11.2386,11.3945,11.4922,11.6593,9.1851,8.2887,9.7126,9.6362,10.9945,12.2173,11.6714,10.0084,10.2871,10.5726,10.6678,11.5344,33.1271,27.9791,29.3173,35.0311,27.9823,31.0967,31.4698,31.3,20.7421,16.0046,10.77,10.0963,27.5229,26.0996,24.1654,22.9089,20.9032,38.8735,34.6237,62.97,35.4841,44.1401,59.3641,41.8392,49.6117,54.0423,53.8808
45,97,41.93,22.61,11.2001,11.2392,11.3952,11.4935,11.6516,9.1944,8.338,9.7215,9.692,11.0081,12.2133,11.7026,10.0606,10.3082,10.5843,10.6978,11.5737,33.0761,28.0365,29.4492,34.9015,28.0197,31.0459,31.4886,31.2884,20.458,15.8823,10.7576,10.0963,27.5241,26.1038,24.1748,22.9115,20.9654,38.8279,34.6636,62.7601,35.7161,44.1544,59.1608,41.873,49.6174,54.0411,53.8795
46,97,42.13,22.61,11.2001,11.2397,11.3963,11.4949,11.643,9.2052,8.3879,9.7316,9.7471,11.0216,12.2083,11.7342,10.114,10.3296,10.5965,10.7279,11.613,33.0266,28.096,29.5715,34.7755,28.0604,30.9994,31.5075,31.2791,20.1732,15.7566,10.7447,10.0963,27.526,26.1086,24.1849,22.9152,21.0292,38.7796,34.7043,62.5452,35.9446,44.1686,58.9595,41.9077,49.6219,54.0398,53.8783
47,97,42.33,22.61,11.2001,11.2399,11.3973,11.4962,11.6341,9.2173,8.4381,9.743,9.8011,11.0348,12.2021,11.7659,10.168,10.3518,10.6092,10.7578,11.6516,32.9802,28.1562,29.6848,34.6532,28.1037,30.9573,31.5256,31.2711,19.8886,15.6284,10.7313,10.0963,27.5273,26.1134,24.1949,22.9194,21.0942,38.7306,34.7483,62.3266,36.1696,44.1839,58.7603,41.9453,49.6277,54.0386,53.877
48,97,42.53,22.61,11.2001,11.2405,11.3984,11.4972,11.6248,9.2307,8.4886,9.7558,9.8545,11.0477,12.1948,11.7979,10.2229,10.3742,10.6224,10.7878,11.6897,32.9355,28.2178,29.7895,34.5337,28.1497,30.9189,31.5431,31.2647,19.6053,15.4979,10.7173,10.0963,27.5292,26.1182,24.2055,22.9242,21.1609,38.6789,34.7931,62.1046,36.391,44.2002,58.5631,41.984,49.6334,54.0373,53.8758
49,97,42.73,22.61,11.2004,11.241,11.3992,11.4983,11.6151,9.2454,8.5393,9.7698,9.9068,11.0605,12.1869,11.83,10.2781,10.3971,10.6359,10.8179,11.7269,32.8938,28.2803,29.8871,34.4179,28.1977,30.8854,31.5598,31.2596,19.323,15.365,10.703,10.0963,27.5311,26.1236,24.2166,22.93,21.2287,38.6264,34.8404,61.8805,36.6078,44.2164,58.3692,42.0236,49.6391,54.0348,53.8746
50,97,42.93,22.61,11.2004,11.2415,11.4002,11.4994,11.6052,9.2613,8.59,9.7848,9.9583,11.073,12.1785,11.8622,10.3339,10.4209,10.6499,10.8481,11.7637,32.8537,28.3435,29.9774,34.3055,28.2146,30.857,31.5765,31.256,19.0429,15.2308,10.6879,10.0963,27.533,26.1291,24.2278,22.9363,21.2973,38.5721,34.8886,61.6543,36.8217,44.2337,58.1773,42.0662,49.6448,54.0323,53.8721
51,97,43.13,22.61,11.2004,11.2417,11.401,11.5002,11.5951,9.2784,8.6408,9.8011,10.1226,11.0852,12.1692,11.8947,10.39,10.4449,10.6641,10.8781,11.7995,32.8166,28.4075,30.061,34.1967,28.2686,30.8321,31.5918,31.2531,18.7648,15.0954,10.6727,10.0963,27.5349,26.1351,24.2395,22.9437,21.3675,38.5171,34.9393,61.4262,37.0309,44.2511,57.9888,42.1089,49.6505,54.0299,53.8696
52,97,43.33,22.61,11.2004,11.2423,11.4018,11.501,11.5847,9.3154,8.7274,9.8185,10.1787,11.097,12.1594,11.9271,10.4461,10.4694,10.6786,10.9082,11.8343,32.7819,28.473,30.1393,34.0913,28.3246,30.8116,31.6078,31.2524,18.4899,14.959,10.657,10.0963,27.5368,26.1411,24.2512,22.9516,21.4385,38.4613,34.9908,61.1975,37.2361,44.2694,57.8035,42.1545,49.6574,54.0274,53.8684
53,97,43.53,22.61,11.2004,11.2428,11.4026,11.5015,11.5745,9.3363,8.7818,9.8366,10.2342,11.1087,12.1494,11.8701,10.5025,10.4943,10.6936,10.9381,11.8684,32.7494,28.538,30.2116,33.9894,28.3814,30.7953,31.6223,31.2524,18.2181,14.8219,10.641,10.0963,27.5394,26.1471,24.2635,22.9606,21.5102,38.4046,35.044,60.9683,37.4372,44.2878,57.6201,42.2011,49.6631,54.0236,53.8659
54,97,43.73,22.61,11.2004,11.243,11.4036,11.502,11.5642,9.358,8.8362,9.8558,10.2888,11.12,12.1387,11.9018,10.5588,10.5197,10.7086,10.9682,11.9018,32.7193,28.6051,30.2792,33.8909,28.439,30.7832,31.6369,31.2531,17.95,14.6843,10.6246,10.0963,27.5419,26.1537,24.2764,22.9707,21.5831,38.3472,35.0989,60.7385,37.6352,44.3061,57.4399,42.2487,49.67,54.0199,53.8622
55,97,43.93,22.61,11.2007,11.2436,11.4044,11.5025,11.5538,9.3809,8.8907,9.8758,10.3427,11.131,12.1276,11.9337,10.6148,10.5457,10.7242,10.9983,11.9342,32.6914,28.6737,30.342,33.7951,28.498,30.7754,31.6515,31.2546,17.6854,14.5467,10.6083,10.0963,27.5438,26.1604,24.2892,22.9813,21.6563,38.289,35.1547,60.5081,37.828,44.3265,57.263,42.2974,49.6757,54.0162,53.8597
56,97,44.13,22.61,11.2007,11.2441,11.4052,11.5028,11.5434,9.4047,8.9449,9.8963,10.3955,11.1415,12.1161,11.9656,10.6707,10.5722,10.74,11.0282,11.9656,32.6658,28.7418,30.4007,33.7034,28.5571,30.7704,31.6653,31.2575,17.4254,14.409,10.5914,10.0963,27.5463,26.1676,24.3027,22.9924,21.7302,38.2308,35.2114,60.2787,38.0175,44.3459,57.0892,42.3481,49.6825,54.0124,53.8572
57,97,44.33,22.61,11.2007,11.2443,11.4057,11.5031,11.533,9.4294,8.9988,9.9178,10.4478,11.1518,12.1044,11.9976,10.7261,10.599,10.7558,11.0579,11.9962,32.6418,28.8107,30.4554,33.6143,28.6163,30.7697,31.6792,31.2611,17.1693,14.272,10.5744,10.0963,27.5489,26.1742,24.3161,23.0046,21.8049,38.1719,35.2699,60.0501,38.2027,44.3664,56.9185,42.3998,49.6894,54.0087,53.8535
